# country	date	holiday
ZA	2023-03-21	holiday
ZA	2023-04-07	holiday
ZA	2023-04-10	holiday
ZA	2023-04-27	holiday
ZA	2023-05-01	holiday
ZA	2023-06-16	holiday
ZA	2023-08-09	holiday
ZA	2023-09-24	holiday
ZA	2023-12-16	holiday
ZA	2023-12-25	holiday
ZA	2023-12-26	holiday
ZA	2024-01-01	holiday
ZA	2024-03-21	holiday
ZA	2024-03-29	holiday
ZA	2024-04-01	holiday
ZA	2024-04-27	holiday
ZA	2024-05-01	holiday
ZA	2024-06-16	holiday
ZA	2024-08-09	holiday
ZA	2024-09-24	holiday
ZA	2024-12-16	holiday
ZA	2024-12-25	holiday
ZA	2024-12-26	holiday
ZA	2025-01-01	holiday
ZA	2025-03-21	holiday
ZA	2025-04-18	holiday
ZA	2025-04-21	holiday
ZA	2025-04-27	holiday
ZA	2025-05-01	holiday
ZA	2025-06-16	holiday
ZA	2025-08-09	holiday
ZA	2025-09-24	holiday
ZA	2025-12-16	holiday
ZA	2025-12-25	holiday
ZA	2025-12-26	holiday
ZA	2026-01-01	holiday
ZA	2026-03-21	holiday
ZA	2026-04-03	holiday
ZA	2026-04-06	holiday
ZA	2026-04-27	holiday
ZA	2026-05-01	holiday
ZA	2026-06-16	holiday
ZA	2026-08-09	holiday
ZA	2026-09-24	holiday
ZA	2026-12-16	holiday
ZA	2026-12-25	holiday
ZA	2026-12-26	holiday
ZA	2027-01-01	holiday
ZA	2027-03-21	holiday
ZA	2027-03-26	holiday
ZA	2027-03-29	holiday
ZA	2027-04-27	holiday
ZA	2027-05-01	holiday
ZA	2027-06-16	holiday
ZA	2027-08-09	holiday
ZA	2027-09-24	holiday
ZA	2027-12-16	holiday
ZA	2027-12-25	holiday
ZA	2027-12-26	holiday
ZA	2028-01-01	holiday
ZA	2028-03-21	holiday
ZA	2028-04-14	holiday
ZA	2028-04-17	holiday
ZA	2028-04-27	holiday
ZA	2028-05-01	holiday
ZA	2028-06-16	holiday
ZA	2028-08-09	holiday
ZA	2028-09-24	holiday
ZA	2028-12-16	holiday
ZA	2028-12-25	holiday
ZA	2028-12-26	holiday
ZA	2029-01-01	holiday
ZA	2029-03-21	holiday
ZA	2029-03-30	holiday
ZA	2029-04-02	holiday
ZA	2029-04-27	holiday
ZA	2029-05-01	holiday
ZA	2029-06-16	holiday
ZA	2029-08-09	holiday
ZA	2029-09-24	holiday
ZA	2029-12-16	holiday
ZA	2029-12-25	holiday
ZA	2029-12-26	holiday
ZA	2030-01-01	holiday
ZA	2030-03-21	holiday
ZA	2030-04-19	holiday
ZA	2030-04-22	holiday
ZA	2030-04-27	holiday
ZA	2030-05-01	holiday
ZA	2030-06-16	holiday
ZA	2030-08-09	holiday
ZA	2030-09-24	holiday
ZA	2030-12-16	holiday
ZA	2030-12-25	holiday
ZA	2030-12-26	holiday
ZA	2031-01-01	holiday
ZA	2031-03-21	holiday
ZA	2031-04-11	holiday
ZA	2031-04-14	holiday
ZA	2031-04-27	holiday
ZA	2031-05-01	holiday
ZA	2031-06-16	holiday
ZA	2031-08-09	holiday
ZA	2031-09-24	holiday
ZA	2031-12-16	holiday
ZA	2031-12-25	holiday
ZA	2031-12-26	holiday
ZA	2032-01-01	holiday
ZA	2032-03-21	holiday
ZA	2032-03-26	holiday
ZA	2032-03-29	holiday
ZA	2032-04-27	holiday
ZA	2032-05-01	holiday
ZA	2032-06-16	holiday
ZA	2032-08-09	holiday
ZA	2032-09-24	holiday
ZA	2032-12-16	holiday
ZA	2032-12-25	holiday
ZA	2032-12-26	holiday
ZA	2033-01-01	holiday
ZA	2033-03-21	holiday
ZA	2033-04-15	holiday
ZA	2033-04-18	holiday
ZA	2033-04-27	holiday
ZA	2033-05-01	holiday
ZA	2033-06-16	holiday
ZA	2033-08-09	holiday
ZA	2033-09-24	holiday
ZA	2033-12-16	holiday
ZA	2033-12-25	holiday
ZA	2033-12-26	holiday
ZA	2034-01-01	holiday
ZA	2034-03-21	holiday
ZA	2034-04-07	holiday
ZA	2034-04-10	holiday
ZA	2034-04-27	holiday
ZA	2034-05-01	holiday
ZA	2034-06-16	holiday
ZA	2034-08-09	holiday
ZA	2034-09-24	holiday
ZA	2034-12-16	holiday
ZA	2034-12-25	holiday
ZA	2034-12-26	holiday
ZA	2035-01-01	holiday
ZA	2035-03-21	holiday
ZA	2035-03-23	holiday
ZA	2035-03-26	holiday
ZA	2035-04-27	holiday
ZA	2035-05-01	holiday
ZA	2035-06-16	holiday
ZA	2035-08-09	holiday
ZA	2035-09-24	holiday
ZA	2035-12-16	holiday
ZA	2035-12-25	holiday
ZA	2035-12-26	holiday
